,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
14848,14848,2.1094,17.0,4.0534653465346535,1.0687830687830688,2401.0,3.186046511627907,37.62,-120.95,0.719
26232,26232,3.6298,19.0,5.745744680851064,1.0292553191489362,2455.0,3.0772392616033755,38.31,-122.31,1.583
30128,30128,3.4032,23.0,5.578313253012048,1.0934579439252337,380.0,2.710280373831776,39.51,-123.24,1.313
10229,10229,6.0378,15.0,6.495274102079395,1.006880733944954,588.0,3.4971751412429377,37.3,-121.89,2.709
953,953,2.67,19.0,3.404833836858006,1.0545023696682465,4010.0,2.2614107883817427,37.7,-122.41,2.21
33702,33702,3.55,31.0,3.9643799472295513,1.0677966101694916,1076.0,2.4015444015444016,33.98,-118.35,2.312
22914,22914,3.9338,16.0,5.722154222766218,1.0208034433285509,2295.0,2.6780905752753976,38.68,-121.26,0.851
15071,15071,1.948,26.0,3.8598130841121496,0.9759615384615384,853.0,1.9759615384615383,34.96,-120.42,1.472
33394,33394,3.625,34.0,5.10455764075067,1.010752688172043,830.0,2.7313915857605178,40.58,-122.4,0.929
15404,15404,3.4048,42.0,4.635416666666667,1.1125,1443.0,3.274305555555556,34.13,-118.23,2.068
2730,2730,2.564,22.0,4.971964005016627,1.0664697193500738,1491.0,2.481792717086835,33.95,-117.4,0.941
3155,3155,5.5629,20.0,6.663822525597269,1.0885650224215246,6076.0,3.0311890838206628,37.35,-122.05,2.355
21705,21705,8.4375,18.0,6.717391304347826,1.0717391304347827,754.0,3.010869565217391,33.69,-117.9,3.5
8282,8282,2.2336,41.0,3.454761904761905,1.020253164556962,2258.0,4.130434782608695,34.09,-118.22,1.438
4280,4280,10.2292,31.0,8.735401459854014,1.03971119133574,1088.0,3.038403990024937,37.77,-122.45,5.00001
26455,26455,2.9821,17.0,5.733606557377049,1.062015503875969,850.0,2.831395348837209,38.83,-121.21,1.165
33810,33810,2.35,17.0,5.551724137931035,1.1270022883295194,537.0,2.4565217391304346,39.1,-121.57,0.913
5342,5342,3.2778,50.0,4.612990527740189,1.1047381546134662,1279.0,2.3792270531400965,37.76,-122.46,4.034
36494,36494,2.5662,26.0,5.219211822660099,1.0017985611510791,1843.0,2.744807121661721,36.79,-119.81,0.634
14107,14107,2.2679,47.0,5.276073619631902,1.03855421686747,841.0,2.83048128342246,39.74,-121.61,0.804
5488,5488,1.6136,21.0,2.567219152854512,1.1321243523316062,3002.0,2.454663212435233,34.07,-118.32,2.75
23980,23980,3.0189,20.0,3.761772853185596,1.0761589353612162,3084.0,2.562254259501966,34.18,-118.45,2.308
29513,29513,1.9167,39.0,4.7828125,1.0390625,1377.0,2.6484375,34.12,-117.29,0.712
8045,8045,4.5913,14.0,7.594235033259423,1.0327455919395463,6000.0,2.561604584527221,39.18,-121.67,1.218
12567,12567,2.2882,49.0,4.62453531598513,1.0544959128065394,1596.0,2.865350089766607,37.74,-122.42,1.063
15209,15209,2.5833,37.0,5.233333333333333,1.08,712.0,2.6733333333333333,38.52,-121.51,0.985
13657,13657,2.6442,26.0,6.424817518248175,1.1693121693121693,618.0,2.9852579852579857,34.08,-117.42,1.008
8508,8508,4.125,28.0,6.390625,1.0089285714285714,1143.0,2.674107142857143,37.31,-122.04,2.587
608,608,5.6916,8.0,5.310126582278481,1.0623441396508728,1283.0,2.717339667458397,33.89,-117.88,3.294
6542,6542,12.5,34.0,8.451612903225806,0.9090909090909092,151.0,3.272727272727273,37.47,-121.5,5.00001
35665,35665,11.5706,38.0,7.449180327868852,1.018628912071535,707.0,2.489626556016597,33.99,-118.43,5.00001
11031,11031,3.9231,43.0,4.591973244147157,1.0919778699861686,1777.0,3.922178988326848,34.14,-118.24,2.403
14752,14752,2.5863,52.0,3.855828220858896,1.2065439672801637,1640.0,1.8274706867671693,37.8,-122.42,1.875
24696,24696,3.016,26.0,3.7245762711864407,0.9949698189134808,1030.0,2.1284046692607004,34.17,-118.37,2.393
34793,34793,2.7031,4.0,5.0109289617486334,1.2355140186915887,973.0,2.461624649859944,34.12,-117.64,1.36
18985,18985,3.3906,16.0,5.873188405797101,1.1395348837209305,2174.0,3.517857142857143,38.7,-121.35,0.968
20613,20613,7.1615,33.0,5.962162162162162,1.0735135135135134,809.0,2.843243243243243,37.36,-122.07,5.00001
441,441,6.5515,12.0,6.558241758241758,1.1013986013986017,1515.0,3.13474025974026,37.65,-121.93,3.868
10427,10427,2.75,14.0,3.7006535947712416,1.1437908496732023,515.0,1.936872180451128,38.0,-122.28,0.225
28576,28576,6.0804,9.0,7.3125,1.125,954.0,4.069333333333334,37.34,-121.77,1.914
33919,33919,2.472,24.0,3.514734774066798,1.02247591865865,3951.0,1.855524079320113,34.04,-118.37,2.375
843,843,5.1155,9.0,6.107806691449814,1.0,1703.0,2.759878419452888,38.66,-121.34,1.233
11661,11661,4.5074,52.0,4.444794952681388,1.073345259391771,1232.0,1.94432502596054,34.11,-118.28,3.813
7468,7468,5.7105,22.0,6.737297297297297,1.0743243243243243,1560.0,2.726351351351352,34.15,-117.19,1.672
11107,11107,2.2981,50.0,5.328918322295806,1.0642458100558658,1541.0,2.5299586776859506,37.75,-122.45,3.126
2791,2791,5.9683,18.0,6.381019230769231,1.0065934065934066,658.0,2.4711538461538463,33.99,-117.78,2.75
9517,9517,3.0125,30.0,5.173861620342993,1.0260416666666667,1795.0,2.894736842105264,38.59,-121.44,1.406
9667,9667,2.7317,10.0,3.933712121212121,1.0906060606060606,1223.0,1.6545454545454543,37.78,-122.44,4.25
25133,25133,3.9659,52.0,4.965882352941176,1.06,1391.0,1.6654411764705883,37.78,-122.44,5.00001
32478,32478,5.1082,38.0,5.760820045558087,1.177038626609442,1002.0,2.402750491159136,34.1,-118.33,1.708
12854,12854,3.7381,24.0,4.064456721915286,1.0236051502145922,1147.0,2.059679767103348,34.23,-118.43,1.864
14682,14682,3.5368,30.0,3.2578125,0.915625,596.0,3.88,33.82,-118.21,1.344
8786,8786,4.6357,4.0,5.803625377643504,0.969857120197044,1869.0,3.303333333333333,34.08,-117.46,1.16
10373,10373,3.3088,26.0,4.237745098039215,1.0254010695187166,1839.0,2.944664031620557,33.92,-118.35,2.442
6048,6048,2.0048,32.0,4.233100233100234,1.1470588235294117,2008.0,3.4324324324324325,34.07,-118.24,1.375
5394,5394,2.9554,34.0,5.265033407572383,1.02982107406084,1414.0,2.1189591078066914,38.11,-122.21,1.029
18090,18090,2.6397,17.0,5.624801271860095,1.1760299625468165,801.0,2.548489666136725,39.71,-121.36,0.938
4449,4449,3.9189,25.0,4.334728033472803,1.1757322175732217,1384.0,1.6192468619246865,37.79,-122.43,5.00001
17054,17054,2.4028,26.0,4.67479704797048,1.033210332103321,680.0,2.70479704797048,36.76,-119.83,0.807
21433,21433,3.1078,15.0,3.3438661710037176,1.0875781948168006,2583.0,1.974921630094044,33.77,-117.77,3.273
1864,1864,3.125,25.0,4.7734375,1.0,315.0,2.44125,34.17,-118.27,2.169
6039,6039,2.4866,20.0,4.528423772609819,1.058139534883721,1510.0,1.7170111287758347,32.8,-117.13,1.356
10393,10393,5.0769,14.0,6.097222222222222,1.0717592592592593,1471.0,2.04,37.99,-121.33,2.738
27960,27960,3.5208,10.0,6.188034188034188,1.061926605504587,2389.0,2.586826347305389,38.03,-121.37,1.459
2952,2952,4.2826,12.0,5.625954198473282,1.1252847380410025,3196.0,3.9940029985781664,37.98,-122.04,1.744
24601,24601,1.8289,37.0,3.4050632911392404,1.0425531914893618,632.0,1.6774193548387095,34.06,-118.34,4.5
12348,12348,2.3724,35.0,3.800859598853868,1.0803108808290156,1694.0,3.6082802547770703,34.01,-118.3,1.125
11828,11828,2.8135,6.0,4.822107081174439,1.0390309555854644,2782.0,1.93900481540901,37.81,-121.23,1.017
4737,4737,2.3929,28.0,3.937759336099585,1.0661157024793388,2742.0,2.713603818615752,34.1,-118.36,3.5
791,791,3.3125,23.0,4.357142857142857,1.0497630331753554,2300.0,2.823238566131026,34.18,-118.44,2.935
24701,24701,2.3611,25.0,6.0,1.6415094339622642,535.0,5.031019202363369,35.96,-119.19,0.506
28634,28634,6.0088,18.0,5.552212389380531,0.8907563025210083,634.0,2.859154929577465,34.09,-117.72,1.753
30201,30201,3.5777,28.0,6.372759856630824,1.1414913957934991,1243.0,2.5920744680851064,33.96,-118.34,1.341
35292,35292,5.3683,23.0,5.744394618834081,0.9551546391752576,667.0,2.734439461883408,37.69,-122.12,1.964
25969,25969,6.0857,20.0,7.385840707964601,1.0314769975786926,2540.0,3.400309119010819,37.0,-121.88,2.479
9802,9802,3.9886,4.0,5.197183098591549,1.0232558139534884,681.0,2.485961123110151,38.67,-121.24,1.325
26427,26427,6.6246,19.0,6.634615384615385,1.015384615384615,258.0,2.769230769230769,34.16,-118.99,2.794
8355,8355,4.1652,3.0,5.078125,1.05,677.0,1.5208333333333333,33.44,-117.59,1.563
34163,34163,3.2305,11.0,4.8262626262626265,1.014014014014014,3221.0,2.717117117117117,37.97,-122.02,1.812
28003,28003,3.0208,48.0,3.635922330097087,1.076134699853587,1101.0,1.7196132596685083,34.07,-118.4,1.0
12792,12792,3.0893,52.0,4.388888888888889,0.9333333333333332,620.0,3.3777777777777778,33.99,-118.35,2.508
11699,11699,3.1815,17.0,3.3364928909952605,1.1026548672566372,981.0,1.569597039274924,37.6,-122.39,2.618
277,277,6.6013,26.0,6.07514450867052,1.012396694214876,871.0,2.8481561822125814,33.77,-118.27,2.887
13086,13086,2.9097,34.0,4.316239316239316,1.0129870129870129,756.0,3.5040650406504064,34.19,-118.36,1.814
11393,11393,2.7222,27.0,3.7816711590296497,1.045822102425876,1354.0,3.398865784499055,33.97,-118.35,1.435
31437,31437,3.8273,4.0,5.193370165745856,1.0729483282674772,7604.0,1.8150442477876103,33.85,-118.19,1.0
35688,35688,3.9792,14.0,5.440116845180136,1.0852750809061489,2415.0,2.351160443995962,38.37,-121.94,2.132
24927,24927,3.8833,13.0,4.935622317596566,1.0962047661076788,3988.0,3.2557251908396947,37.36,-121.83,1.577
15998,15998,5.6687,35.0,5.6683168316831685,1.1216931216931216,1081.0,2.4702991452991454,34.09,-118.46,5.00001
36707,36707,3.0122,28.0,4.065711878685823,1.059670781893004,2067.0,2.071428571428572,32.78,-117.08,3.57
23556,23556,2.2788,52.0,4.5,1.145,1081.0,3.895,34.09,-118.26,1.686
12116,12116,1.7188,17.0,4.53494623655914,1.0268817204301075,927.0,3.053763440860215,35.87,-119.28,0.481
30555,30555,3.2604,9.0,6.010840108401084,1.2377622377622377,617.0,2.455598455598456,37.85,-121.67,1.482
19718,19718,3.5,17.0,5.116316639741519,1.1358778625954198,1025.0,2.322834645669291,33.86,-117.88,1.794
8059,8059,5.6197,22.0,6.018957345971564,1.031890660592255,2460.0,2.6652221018418203,33.77,-117.88,1.514
33864,33864,4.3125,48.0,5.814814814814815,1.0341880341880345,804.0,3.223938223938224,33.92,-118.33,1.927
4707,4707,2.3393,45.0,3.66394279877426,1.0235131396957122,2259.0,3.405835543766578,32.75,-117.13,1.774
18629,18629,1.7515,52.0,2.498371335504886,1.072884012539185,1530.0,3.010971786833856,37.79,-122.21,1.25
5306,5306,2.5488,45.0,4.664634146341464,1.0396825396825398,733.0,2.8634146341463413,32.73,-117.13,1.107
28370,28370,6.3617,20.0,8.94814814814815,1.0717592592592593,1555.0,3.092592592592593,34.03,-117.18,3.48
37119,37119,1.8911,22.0,5.2182410423452765,1.094928478566449,1515.0,4.549822064056939,33.96,-118.15,0.675
31827,31827,6.5706,20.0,7.6990625,0.990625,928.0,2.7125,34.13,-117.86,3.504
13550,13550,2.9506,24.0,4.28169014084507,1.0936708860759494,1635.0,4.167992926613619,34.07,-118.28,1.601
14613,14613,2.0708,16.0,3.406882591093117,1.0069204152249136,542.0,1.6724137931034482,33.93,-116.48,0.813
725,725,3.0603,26.0,4.832386363636363,0.9829545454545454,1039.0,3.273209549071618,38.26,-121.3,0.99
5304,5304,3.5,26.0,6.08,1.0541666666666667,1223.0,3.066666666666667,36.14,-119.39,1.096
36409,36409,4.0714,27.0,6.0,0.9789473684210528,863.0,2.176842105263158,38.62,-121.45,2.017
22411,22411,3.8203,7.0,4.622377622377623,1.1324200913242009,1570.0,3.142857142857143,32.72,-117.02,1.215
263,263,3.7949,50.0,4.883408071748879,1.0,1031.0,2.642533936651584,37.78,-122.46,4.677
4699,4699,3.4695,26.0,3.530612244897959,0.9693877551020408,2072.0,2.6448979591836737,34.03,-118.36,2.605
6119,6119,2.5575,27.0,5.931558935361217,1.0092378752886837,2243.0,2.5900692840646653,38.62,-121.44,1.101
10989,10989,7.2074,26.0,6.958217270194986,1.099630996309963,1487.0,2.3762237762237763,37.45,-122.26,5.00001
11747,11747,3.3617,12.0,5.857777777777778,1.038888888888889,673.0,2.453333333333333,39.82,-120.08,1.219
23584,23584,3.7344,30.0,5.33810143042912,1.108359133126935,1463.0,2.4790996784565915,34.14,-118.12,2.15
32971,32971,5.9356,25.0,5.804560260586319,1.1448111448111449,1476.0,1.9840182648401827,32.72,-117.26,5.00001
1395,1395,2.4875,22.0,5.764383561643836,1.0565693430656935,1010.0,3.8953974895397487,32.71,-117.05,1.04
8470,8470,3.6181,24.0,5.517515923566879,1.051750380517504,1755.0,2.817490494296578,33.77,-117.97,2.365
26491,26491,3.227,30.0,3.599260172626387,1.027110766847405,3148.0,3.1866404715127703,37.31,-121.96,2.188
35901,35901,5.5622,31.0,5.67764478710743,0.9900199600798404,1658.0,3.9464668094218416,34.26,-118.54,2.144
17201,17201,1.6875,32.0,4.862903225806452,1.032258064516129,1148.0,3.703225806451613,37.95,-121.25,0.491
23923,23923,5.4228,21.0,5.539175257731959,1.016867469879518,1633.0,3.448851774530272,37.54,-121.99,2.519
35075,35075,5.6529,22.0,5.683194063079137,0.9352331606217616,1181.0,2.890939597315436,37.38,-122.05,4.112
23733,23733,4.0982,14.0,5.568281938325991,1.0641803989592369,1571.0,2.6320272572402046,38.37,-122.76,1.577
13999,13999,2.7434,31.0,4.391117478510028,1.0644567219152854,1895.0,2.7195037904893176,34.1,-117.19,0.905
31288,31288,6.4044,14.0,6.307801418439716,1.0047449114891442,1602.0,3.087565674255692,33.67,-117.99,3.66
23485,23485,5.9369,14.0,6.552380952380952,1.199404761904762,676.0,3.1547619047619047,35.48,-120.87,2.406
27411,27411,4.1612,5.0,4.876988335100743,1.045816733067729,1534.0,2.526448362720403,38.68,-121.34,1.62
29468,29468,1.3889,46.0,3.81728045325779,1.0766961651917404,1774.0,2.340702210663199,38.58,-121.5,0.622
5908,5908,4.5486,26.0,4.253731343283582,1.078358208955224,1059.0,1.701449253731343,33.57,-117.94,5.00001
21857,21857,3.4228,24.0,3.976132930513595,1.0455341506129596,4744.0,2.1559485530546625,33.99,-118.13,1.67
36779,36779,3.118,45.0,4.357522123893805,1.0514705882352942,775.0,2.2876404494382023,37.31,-121.95,3.021
24619,24619,3.9773,4.0,5.381188118811881,1.2574257425742574,2623.0,2.584158415841584,38.67,-121.27,1.525
36367,36367,5.5427,25.0,6.052459016393443,1.0116279069767442,1237.0,3.0261627906976742,37.85,-121.72,1.733
35747,35747,6.3373,26.0,7.608024691358024,1.0123456790123455,1364.0,2.555555555555556,37.85,-122.02,4.35
30012,30012,7.8453,23.0,6.845528455284554,1.0876623376623376,1467.0,2.817582417582418,37.34,-122.08,5.00001
34439,34439,4.5179,47.0,5.717525773195877,1.0,1635.0,3.3711340206185567,37.7,-122.46,2.573
28527,28527,3.7885,31.0,5.780519658119658,1.0157142857142858,2983.0,3.233928571428572,38.49,-121.51,1.454
33801,33801,4.7193,32.0,5.58351893095768,1.0588235294117647,1027.0,2.166931637519873,34.07,-118.44,3.951
3193,3193,2.7368,17.0,5.744394618834081,1.008626001232286,1750.0,4.693200663352601,37.79,-121.22,1.516
15836,15836,3.7816,26.0,4.448905109489052,1.077326343381389,3922.0,2.275524475524476,34.03,-118.43,4.093
14148,14148,5.0,19.0,5.832844574780059,1.0186915887850467,1546.0,3.144208037825043,33.86,-118.27,1.846
21745,21745,7.7736,35.0,6.870967741935484,1.053763440860215,721.0,3.3440860215053765,33.62,-117.93,3.0
11096,11096,4.4766,9.0,5.554216867469879,1.1038251366120218,4251.0,3.37406590257839,37.68,-121.76,1.906
14147,14147,6.196,25.0,7.472103004291846,0.9276018099547512,1234.0,3.4104046242774566,34.23,-118.85,3.336
4335,4335,2.4583,23.0,8.710526315789474,2.297872340425532,1201.0,2.297872340425534,34.17,-116.76,1.005
4974,4974,6.8139,52.0,5.445468509984639,1.063976377952756,1433.0,2.295843920145191,34.07,-118.37,5.00001
14981,14981,1.8606,28.0,5.122270742358078,1.0371352785145889,1157.0,2.917847025495751,40.42,-122.27,0.832
13985,13985,6.196,8.0,6.794029380928693,1.0070028011204482,3543.0,2.7136563876651985,38.15,-122.55,2.6
14181,14181,2.0643,23.0,4.62993762993763,1.0441400304414004,2185.0,3.8744769874476974,33.82,-118.17,1.328
11502,11502,4.061,28.0,5.0,1.0,1227.0,3.143333333333333,37.66,-122.13,2.31
5128,5128,1.8845,52.0,4.352,1.090666666666667,468.0,1.836,37.86,-122.26,2.058
27970,27970,6.227,30.0,6.895397489539749,1.0084985835694051,719.0,3.6901769911504414,37.47,-122.24,3.24
29753,29753,3.1597,22.0,4.610294117647059,1.1657303370786516,1066.0,2.9929411764705884,34.25,-118.29,1.375
4410,4410,1.7235,24.0,3.4942528735632186,1.045289855072464,1369.0,1.920560747663552,32.79,-117.02,2.531
23976,23976,0.9204,33.0,2.6601371204701274,1.0,728.0,1.9393723252496435,38.6,-121.37,1.079
32236,32236,5.7133,15.0,5.74452554744525,1.0104275286757038,2097.0,2.645985401459854,33.02,-117.05,2.48
26995,26995,3.6333,22.0,4.868888888888889,1.0322222222222222,1232.0,2.508888888888889,37.3,-122.01,2.991
34725,34725,1.2269,30.0,3.815195071868583,1.1380697050938338,1448.0,4.11453744493392,34.1,-117.48,0.712
36166,36166,3.4784,12.0,5.918088737201365,1.0102880658436213,1074.0,2.788263283108644,39.12,-121.63,1.418
31180,31180,7.4734,21.0,7.988352745464723,1.060179257362356,2717.0,2.811783960720131,34.18,-118.61,3.434
911,911,2.5893,24.0,5.142857142857143,0.970679012345679,663.0,2.776470588235294,34.06,-118.45,4.75
16089,16089,3.3289,30.0,5.62962962962963,1.0462962962962965,1391.0,2.7888888888888888,34.21,-118.37,1.463
26570,26570,2.543,46.0,4.25402144772118,1.0364842454394694,717.0,1.982698961937716,38.54,-121.99,1.243
32859,32859,1.962,30.0,4.209345794392523,1.0452961672473868,2140.0,2.343032159264931,34.14,-118.3,0.715
1732,1732,5.3099,17.0,5.848017621145375,0.9647577092511012,1693.0,2.759911894273128,34.44,-119.8,1.854
22045,22045,2.5667,29.0,4.3259668508287294,1.1657754010695187,559.0,4.256711409395973,33.98,-118.19,1.758
36288,36288,3.1563,26.0,7.307420494699647,1.0221729490022171,1429.0,2.9964664310954063,40.57,-122.35,0.905
17162,17162,2.5795,7.0,4.222060957910017,1.0782747603833869,1201.0,2.4142614601018675,33.88,-117.57,1.39
16900,16900,2.2891,17.0,5.71712158808933,1.121587982832618,1427.0,2.668555240793201,38.7,-121.42,0.828
30092,30092,5.2155,16.0,5.717821782178218,1.0581717481748174,4749.0,3.3841463414634148,37.26,-121.86,1.653
4448,4448,9.0064,52.0,7.0,1.0407608695652173,1193.0,2.652173913043478,34.11,-118.28,4.367
5610,5610,2.2454,33.0,4.956310679611651,0.9746031746031746,1130.0,2.927038626609442,36.6,-119.57,0.616
12883,12883,2.5473,19.0,3.8655256723716382,1.0545023696682465,2085.0,2.347488038277512,37.6,-122.06,1.775
1796,1796,4.6161,46.0,5.275747508305648,1.1266968325791855,683.0,2.0,34.16,-118.11,3.453
4168,4168,1.8357,52.0,4.497375328083989,1.1639118457300277,1505.0,4.588957055214724,36.72,-119.81,0.425
13239,13239,1.5819,26.0,4.035087719298245,1.0375782881002087,1462.0,2.645051194539249,38.51,-121.48,0.67
10602,10602,1.3157,24.0,2.153452685421995,1.0578778135048232,1546.0,2.1567291311754686,37.33,-121.9,2.25
27825,27825,4.1513,9.0,6.447936842105263,1.105263157894737,2630.0,3.0210526315789474,34.04,-117.24,1.132
31731,31731,2.4338,4.0,4.743781094527363,1.0193236714975846,1605.0,2.7722602739726026,34.44,-119.67,2.505
18665,18665,1.6442,36.0,4.735955056179775,1.0,658.0,2.7757255936675462,36.74,-119.8,0.463
8610,8610,5.738,35.0,5.874193548387097,1.029032258064516,1715.0,2.4798387096774195,34.23,-118.56,3.325
27086,27086,2.5043,25.0,3.961485557083906,1.1072088724584104,3026.0,2.8503937007874014,33.93,-118.35,1.434
31564,31564,3.3906,19.0,5.75925925925926,1.1246246246246243,2005.0,3.0105105105105103,34.12,-117.34,1.16
27176,27176,3.1607,20.0,5.759342301943199,1.0770519262981575,5359.0,2.881679389312977,37.3,-121.86,1.86
35852,35852,2.5938,29.0,2.046875,1.075,3654.0,12.84375,37.81,-122.26,3.25
12958,12958,5.5777,17.0,6.309756097560975,1.2727272727272727,955.0,2.4840613931523023,38.48,-121.44,1.134
15415,15415,4.072,26.0,5.945945945945946,0.972972972972973,955.0,2.5945945945945947,37.13,-121.98,2.333
11893,11893,3.2308,19.0,5.182222222222222,1.0964125560538116,1441.0,2.4055555555555554,38.67,-122.87,1.732
16886,16886,2.5388,13.0,5.724288840262582,1.098454636091725,1300.0,2.494219653179191,35.14,-118.52,0.972
30897,30897,3.45,52.0,5.624338624338624,1.062700627006271,1172.0,2.3814102564102564,34.16,-118.13,1.641
13433,13433,7.8997,21.0,6.548117154811715,1.0711297071129706,1697.0,3.4350515463917524,37.37,-121.85,3.125
8037,8037,2.3125,24.0,3.82660687593423,1.0535117056856187,2613.0,2.941336971350614,33.08,-117.27,1.385
34938,34938,4.1591,15.0,6.267716535433071,1.0692464358452138,5221.0,3.355864811133201,32.61,-117.06,1.125
27426,27426,8.0239,37.0,6.392857142857143,1.0357142857142858,1542.0,2.0,34.05,-118.48,3.1
3799,3799,3.0,36.0,4.191044776119403,1.0417910447761194,1885.0,2.1223880597014926,34.18,-118.44,1.742
9058,9058,3.9063,47.0,4.906976744186046,1.0232558139534884,749.0,2.1627906976744184,36.97,-122.04,1.289
